Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1616667252041,25/03/2021 10:14:12,1616667253444,0,25/03/2021 10:14:13,47307,12,task-jd1t,,11303612,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1280x646,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616667196742,25/03/2021 10:13:16,1616667196535,1,25/03/2021 11:13:16,47307,12,task-jd1t,,11303553,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616667177344,25/03/2021 10:12:57,1616667177050,0,25/03/2021 10:12:57,47307,12,task-jd1t,,11303537,5f90524741bf1e0d4a1b516c,3447754,,complete,,605c614372c39877bded71a6,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x966,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616667162816,25/03/2021 10:12:42,1616667162604,11,25/03/2021 21:12:42,47307,12,task-jd1t,,11303515,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616667126479,25/03/2021 10:12:06,1616667126315,1,25/03/2021 11:12:06,47307,12,task-jd1t,,11303479,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616667112001,25/03/2021 10:11:52,1616667111164,1,25/03/2021 11:11:51,47307,12,task-jd1t,,11303469,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616667108327,25/03/2021 10:11:48,1616667109028,2,25/03/2021 12:11:49,47307,12,task-jd1t,,11303459,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616667094566,25/03/2021 10:11:34,1616667097781,1,25/03/2021 11:11:37,47307,12,task-jd1t,,11303449,5d31c6bac88f0e00164c3ccb,3447752,,complete,,605c60bdf21a45f085571cd7,computer,Desktop or Laptop,Windows 7,Firefox 86.0,1920x1080,1920x978,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616666954352,25/03/2021 10:09:14,1616666955509,0,25/03/2021 10:09:15,47307,12,task-jd1t,,11303277,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1366x654,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616666951554,25/03/2021 10:09:11,1616666952267,11,25/03/2021 21:09:12,47307,12,task-jd1t,,11303274,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1363x897,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616666886958,25/03/2021 10:08:06,1616666886830,0,25/03/2021 10:08:06,47307,12,task-jd1t,,11303225,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616666848014,25/03/2021 10:07:28,1616666847446,10,25/03/2021 20:07:27,47307,12,task-jd1t,,11303208,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1857x983,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616666777194,25/03/2021 10:06:17,1616666779866,0,25/03/2021 10:06:19,47307,12,task-jd1t,,11303166,5dd5d8bd35cf745890c7814a,3447682,,complete,,605c6039c6ecfc2135431882,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1280x606,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616666593368,25/03/2021 10:03:13,1616666593524,0,25/03/2021 10:03:13,47307,12,task-jd1t,,11303062,59fb1518b47dfc0001b6659b,3447660,,complete,,605c5f9fa417fcd94679d197,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616588348451,24/03/2021 12:19:08,1616588348348,0,24/03/2021 12:19:08,47307,12,task-jd1t,,11272775,601eaeeb12586834759af824,3437799,,complete,,605b262f546117985d3219a3,computer,Desktop or Laptop,Mac OS 10.10,Firefox 78.0,1920x1080,1920x978,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616587551540,24/03/2021 12:05:51,1616587551423,0,24/03/2021 12:05:51,47307,12,task-jd1t,,11272185,5c277df7015a5b00018527c1,3437688,,complete,,605b2a337118fee1b484609d,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1280x692,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616587179565,24/03/2021 11:59:39,1616587179330,2,24/03/2021 13:59:39,47307,12,task-jd1t,,11271965,6005967a62740146419a703e,3437640,,complete,,605b2795619a859914bdc37f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1920x1080,1920x953,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
1,1616586995834,24/03/2021 11:56:35,1616586999343,0,24/03/2021 11:56:39,47307,12,task-jd1t,,11271822,5e63cacbe43f28152567f42b,3437614,,complete,,605b26f82166be43ad65cfea,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1282x733,PostDebriefCP,browserCheck,14,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
END OF FILE
